state,year,localid,name,e1,e2,e3,e4,es,et
NY,2013,650902040000,gananda central school district,NA,NA,28,68,NA,96
NY,2014,650902040000,gananda central school district,NA,NA,NA,81,15,96
NY,2015,650902040000,gananda central school district,NA,NA,NA,82,14,96
NY,2016,650902040000,gananda central school district,NA,NA,NA,81,18,99
NY,2013,651201060000,sodus central school district,NA,NA,78,NA,30,108
NY,2014,651201060000,sodus central school district,NA,NA,64,43,NA,107
NY,2015,651201060000,sodus central school district,NA,NA,66,44,NA,110
NY,2016,651201060000,sodus central school district,NA,NA,74,48,NA,122
NY,2013,651402040000,williamson central school district,NA,NA,30,78,NA,108
NY,2014,651402040000,williamson central school district,NA,NA,21,74,NA,95
NY,2015,651402040000,williamson central school district,NA,NA,21,74,NA,95
NY,2013,651501060000,north rose-wolcott central school district,NA,NA,NA,68,49,117
NY,2014,651501060000,north rose-wolcott central school district,NA,NA,NA,71,37,108
NY,2015,651501060000,north rose-wolcott central school district,NA,NA,NA,71,37,108
NY,2016,651501060000,north rose-wolcott central school district,NA,NA,55,47,7,109
NY,2013,651503040000,red creek central school district,NA,8,52,20,NA,80
NY,2014,651503040000,red creek central school district,NA,5,49,35,NA,89
NY,2015,651503040000,red creek central school district,NA,5,49,35,NA,89
NY,2016,651503040000,red creek central school district,NA,7,39,41,NA,87
NY,2013,660101030000,katonah-lewisboro union free school district,NA,NA,203,100,NA,303
NY,2014,660101030000,katonah-lewisboro union free school district,NA,NA,188,NA,93,281
NY,2015,660101030000,katonah-lewisboro union free school district,NA,NA,188,NA,93,281
NY,2016,660101030000,katonah-lewisboro union free school district,NA,NA,263,31,NA,294
NY,2013,660102060000,bedford central school district,NA,NA,208,151,11,370
NY,2014,660102060000,bedford central school district,NA,NA,126,231,9,366
NY,2015,660102060000,bedford central school district,NA,NA,126,231,9,366
NY,2016,660102060000,bedford central school district,NA,NA,NA,235,128,363
NY,2013,660202030000,croton-harmon union free school district,NA,NA,NA,98,25,123
NY,2014,660202030000,croton-harmon union free school district,NA,NA,20,116,NA,136
NY,2015,660202030000,croton-harmon union free school district,NA,NA,20,116,NA,136
NY,2016,660202030000,croton-harmon union free school district,NA,NA,19,118,NA,137
NY,2013,660203060000,hendrick hudson central school district,NA,NA,73,128,6,207
NY,2014,660203060000,hendrick hudson central school district,NA,NA,14,194,NA,208
NY,2015,660203060000,hendrick hudson central school district,NA,NA,14,194,NA,208
NY,2016,660203060000,hendrick hudson central school district,NA,NA,36,152,NA,188
NY,2013,660301030000,eastchester union free school district,NA,NA,23,208,NA,231
NY,2014,660301030000,eastchester union free school district,NA,NA,18,215,NA,233
NY,2015,660301030000,eastchester union free school district,NA,NA,18,215,NA,233
NY,2016,660301030000,eastchester union free school district,NA,NA,10,219,NA,229
NY,2013,660302030000,tuckahoe union free school district,NA,NA,NA,42,30,72
NY,2014,660302030000,tuckahoe union free school district,NA,NA,NA,37,38,75
NY,2015,660302030000,tuckahoe union free school district,NA,NA,NA,37,38,75
NY,2016,660302030000,tuckahoe union free school district,NA,NA,45,NA,36,81
NY,2013,660303030000,bronxville union free school district,NA,NA,26,83,NA,109
NY,2014,660303030000,bronxville union free school district,NA,6,78,30,NA,114
NY,2015,660303030000,bronxville union free school district,NA,6,78,30,NA,114
NY,2016,660303030000,bronxville union free school district,NA,NA,59,NA,53,112
NY,2013,660401030000,union free school district of the tarrytowns,NA,NA,43,151,NA,194
NY,2014,660401030000,union free school district of the tarrytowns,NA,NA,31,186,NA,217
NY,2015,660401030000,union free school district of the tarrytowns,NA,NA,31,186,NA,217
NY,2016,660401030000,union free school district of the tarrytowns,NA,NA,48,171,NA,219
NY,2013,660402020000,irvington union free school district,NA,NA,38,118,NA,156
NY,2014,660402020000,irvington union free school district,NA,NA,20,144,NA,164
NY,2015,660402020000,irvington union free school district,NA,NA,20,144,NA,164
NY,2016,660402020000,irvington union free school district,NA,NA,9,158,NA,167
NY,2013,660403030000,dobbs ferry union free school district,NA,NA,NA,113,20,133
NY,2014,660403030000,dobbs ferry union free school district,NA,NA,17,119,NA,136
NY,2015,660403030000,dobbs ferry union free school district,NA,NA,17,119,NA,136
NY,2016,660403030000,dobbs ferry union free school district,NA,NA,24,106,NA,130
NY,2013,660404030000,hastings-on-hudson union free school district,NA,NA,15,121,NA,136
NY,2014,660404030000,hastings-on-hudson union free school district,NA,NA,21,121,NA,142
NY,2015,660404030000,hastings-on-hudson union free school district,NA,NA,21,121,NA,142
NY,2013,660405030000,ardsley union free school district,NA,NA,12,165,NA,177
NY,2014,660405030000,ardsley union free school district,NA,NA,19,161,NA,180
NY,2015,660405030000,ardsley union free school district,NA,NA,19,161,NA,180
NY,2016,660405030000,ardsley union free school district,NA,NA,5,166,NA,171
NY,2013,660406030000,edgemont union free school district,NA,NA,28,112,NA,140
NY,2014,660406030000,edgemont union free school district,NA,NA,24,121,NA,145
NY,2015,660406030000,edgemont union free school district,NA,NA,24,121,NA,145
NY,2016,660406030000,edgemont union free school district,NA,NA,26,127,NA,153
NY,2013,660407060000,greenburgh central school district,NA,9,102,37,NA,148
NY,2014,660407060000,greenburgh central school district,NA,NA,90,NA,76,166
NY,2015,660407060000,greenburgh central school district,NA,NA,87,NA,75,162
NY,2016,660407060000,greenburgh central school district,NA,NA,NA,96,70,166
NY,2013,660409020000,elmsford union free school district,NA,NA,63,24,5,92
NY,2014,660409020000,elmsford union free school district,NA,NA,NA,57,33,90
NY,2015,660409020000,elmsford union free school district,NA,NA,NA,57,33,90
NY,2016,660409020000,elmsford union free school district,NA,NA,NA,60,26,86
NY,2013,660410020000,greenburgh-graham union free school district,NA,NA,29,NA,21,50
NY,2014,660410020000,greenburgh-graham union free school district,NA,NA,30,NA,15,45
NY,2015,660410020000,greenburgh-graham union free school district,NA,NA,30,NA,15,45
NY,2016,660410020000,greenburgh-graham union free school district,NA,NA,24,NA,17,41
NY,2013,660411020000,greenburgh eleven union free school district,NA,NA,NA,NA,30,30
NY,2014,660411020000,greenburgh eleven union free school district,NA,NA,26,NA,6,32
NY,2015,660411020000,greenburgh eleven union free school district,NA,NA,26,NA,6,32
NY,2016,660411020000,greenburgh eleven union free school district,NA,NA,NA,NA,26,26
NY,2014,660412020000,greenburgh-north castle union free school district,NA,9,42,21,NA,72
NY,2015,660412020000,greenburgh-north castle union free school district,NA,9,42,21,NA,72
NY,2016,660412020000,greenburgh-north castle union free school district,NA,NA,52,NA,19,71
NY,2013,660501060000,harrison central school district,NA,NA,208,68,18,294
NY,2014,660501060000,harrison central school district,NA,NA,NA,174,122,296
NY,2015,660501060000,harrison central school district,NA,NA,NA,174,122,296
NY,2016,660501060000,harrison central school district,NA,NA,116,177,5,298
NY,2013,660701030000,mamaroneck union free school district,NA,NA,98,292,NA,390
NY,2014,660701030000,mamaroneck union free school district,NA,NA,230,NA,168,398
NY,2015,660701030000,mamaroneck union free school district,NA,NA,231,NA,167,398
NY,2016,660701030000,mamaroneck union free school district,NA,NA,304,NA,111,415
NY,2013,660801060000,mount pleasant central school district,NA,NA,NA,125,47,172
NY,2014,660801060000,mount pleasant central school district,NA,NA,40,128,NA,168
NY,2015,660801060000,mount pleasant central school district,NA,NA,40,128,NA,168
NY,2016,660801060000,mount pleasant central school district,NA,NA,NA,127,58,185
NY,2013,660802040000,pocantico hills central school district,NA,NA,23,11,NA,34
NY,2014,660802040000,pocantico hills central school district,NA,NA,22,9,NA,31
NY,2015,660802040000,pocantico hills central school district,NA,NA,22,9,NA,31
NY,2016,660802040000,pocantico hills central school district,NA,NA,9,20,NA,29
NY,2013,660803020000,hawthorne-cedar knolls union free school district,NA,NA,NA,18,18,36
NY,2014,660803020000,hawthorne-cedar knolls union free school district,NA,NA,19,NA,17,36
NY,2015,660803020000,hawthorne-cedar knolls union free school district,NA,NA,19,NA,17,36
NY,2016,660803020000,hawthorne-cedar knolls union free school district,NA,NA,33,NA,5,38
NY,2013,660804020000,mount pleasant-cottage union free school district,NA,14,23,NA,8,45
NY,2014,660804020000,mount pleasant-cottage union free school district,NA,NA,23,NA,15,38
NY,2015,660804020000,mount pleasant-cottage union free school district,NA,NA,23,NA,15,38
NY,2013,660805030000,valhalla union free school district,NA,NA,NA,99,34,133
NY,2014,660805030000,valhalla union free school district,NA,NA,24,103,NA,127
NY,2015,660805030000,valhalla union free school district,NA,NA,24,103,NA,127
NY,2016,660805030000,valhalla union free school district,NA,NA,18,109,NA,127
NY,2013,660806020000,mount pleasant-blythedale union free school district,NA,NA,NA,NA,19,19
NY,2014,660806020000,mount pleasant-blythedale union free school district,NA,NA,NA,NA,19,19
NY,2015,660806020000,mount pleasant-blythedale union free school district,NA,NA,NA,NA,19,19
NY,2016,660806020000,mount pleasant-blythedale union free school district,NA,NA,NA,NA,14,14
NY,2013,660809030000,pleasantville union free school district,NA,NA,49,92,NA,141
NY,2014,660809030000,pleasantville union free school district,NA,NA,41,111,NA,152
NY,2015,660809030000,pleasantville union free school district,NA,NA,41,111,NA,152
NY,2016,660809030000,pleasantville union free school district,NA,NA,NA,106,48,154
NY,2013,660900010000,mount vernon school district,84,145,164,54,NA,447
NY,2014,660900010000,mount vernon school district,25,76,308,181,NA,590
NY,2015,660900010000,mount vernon school district,25,76,308,181,NA,590
NY,2016,660900010000,mount vernon school district,31,107,301,194,NA,633
NY,2013,661004060000,chappaqua central school district,NA,NA,NA,241,56,297
NY,2014,661004060000,chappaqua central school district,NA,NA,NA,244,47,291
NY,2015,661004060000,chappaqua central school district,NA,NA,NA,244,47,291
NY,2016,661004060000,chappaqua central school district,NA,NA,37,262,NA,299
NY,2013,661100010000,new rochelle city school district,NA,NA,NA,369,312,681
NY,2014,661100010000,new rochelle city school district,NA,NA,396,NA,320,716
NY,2015,661100010000,new rochelle city school district,NA,NA,396,NA,320,716
NY,2016,661100010000,new rochelle city school district,NA,NA,NA,373,307,680
NY,2013,661201060000,byram hills central school district,NA,NA,30,188,NA,218
NY,2014,661201060000,byram hills central school district,NA,NA,39,181,NA,220
NY,2015,661201060000,byram hills central school district,NA,NA,39,181,NA,220
NY,2016,661201060000,byram hills central school district,NA,NA,NA,181,44,225
NY,2013,661301040000,north salem central school district,NA,NA,NA,112,6,118
NY,2014,661301040000,north salem central school district,NA,NA,NA,105,13,118
NY,2015,661301040000,north salem central school district,NA,NA,NA,105,13,118
NY,2016,661301040000,north salem central school district,NA,NA,NA,108,8,116
NY,2013,661401030000,ossining union free school district,NA,NA,128,152,31,311
NY,2014,661401030000,ossining union free school district,NA,9,147,173,NA,329
NY,2015,661401030000,ossining union free school district,NA,9,147,173,NA,329
NY,2016,661401030000,ossining union free school district,NA,NA,97,207,12,316
NY,2013,661402020000,briarcliff manor union free school district,NA,NA,NA,NA,140,140
NY,2014,661402020000,briarcliff manor union free school district,NA,NA,7,130,NA,137
NY,2015,661402020000,briarcliff manor union free school district,NA,NA,7,130,NA,137
NY,2016,661402020000,briarcliff manor union free school district,NA,NA,NA,128,11,139
NY,2013,661500010000,peekskill city school district,NA,NA,78,92,10,180
NY,2014,661500010000,peekskill city school district,NA,NA,NA,138,48,186
NY,2015,661500010000,peekskill city school district,NA,NA,NA,138,48,186
NY,2016,661500010000,peekskill city school district,NA,NA,26,190,NA,216
NY,2013,661601030000,pelham union free school district,NA,NA,43,176,5,224
NY,2014,661601030000,pelham union free school district,NA,NA,25,199,NA,224
NY,2015,661601030000,pelham union free school district,NA,NA,25,199,NA,224
NY,2016,661601030000,pelham union free school district,NA,NA,14,210,NA,224
NY,2013,661800010000,rye city school district,NA,NA,82,142,18,242
NY,2014,661800010000,rye city school district,NA,NA,59,197,NA,256
NY,2015,661800010000,rye city school district,NA,NA,59,197,NA,256
NY,2016,661800010000,rye city school district,NA,NA,163,NA,85,248
NY,2013,661901030000,rye neck union free school district,NA,NA,43,77,NA,120
NY,2014,661901030000,rye neck union free school district,NA,NA,38,84,NA,122
NY,2015,661901030000,rye neck union free school district,NA,NA,38,84,NA,122
NY,2016,661901030000,rye neck union free school district,NA,NA,31,84,NA,115
NY,2013,661904030000,port chester-rye union free school district,NA,NA,97,190,NA,287
NY,2014,661904030000,port chester-rye union free school district,NA,NA,77,232,NA,309
NY,2015,661904030000,port chester-rye union free school district,NA,NA,77,232,NA,309
NY,2016,661904030000,port chester-rye union free school district,NA,NA,44,278,NA,322
NY,2013,661905020000,blind brook-rye union free school district,NA,NA,NA,89,37,126
NY,2014,661905020000,blind brook-rye union free school district,NA,NA,41,93,NA,134
NY,2015,661905020000,blind brook-rye union free school district,NA,NA,41,93,NA,134
NY,2016,661905020000,blind brook-rye union free school district,NA,NA,30,95,NA,125
NY,2013,662001030000,scarsdale union free school district,NA,NA,NA,NA,364,364
NY,2014,662001030000,scarsdale union free school district,NA,NA,239,NA,138,377
NY,2015,662001030000,scarsdale union free school district,NA,NA,239,NA,138,377
NY,2016,662001030000,scarsdale union free school district,NA,NA,246,NA,126,372
NY,2013,662101060000,somers central school district,NA,NA,42,208,NA,250
NY,2014,662101060000,somers central school district,NA,NA,38,208,NA,246
NY,2015,662101060000,somers central school district,NA,NA,37,209,NA,246
NY,2016,662101060000,somers central school district,NA,NA,67,172,NA,239
NY,2013,662200010000,white plains city school district,NA,NA,239,282,14,535
NY,2014,662200010000,white plains city school district,NA,NA,261,272,NA,533
