state,year,localid,name,e1,e2,e3,e4,et,e1_impute,e2_impute,e3_impute,e4_impute,p1,p2,p3,p4,ps
OH,2019,045153,xenia community city,NA,NA,NA,NA,283,NA,NA,NA,NA,0,2.6,18.2,79.2,0
OH,2014,045161,youngstown city schools,14,55,177,140,386,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,045161,youngstown city,NA,NA,NA,NA,420,NA,NA,NA,NA,0.253164,5.5696200000000005,41.518987,52.151897999999996,0.00506329
OH,2018,045161,youngstown city,NA,NA,NA,NA,454,NA,NA,NA,NA,0.2,23.900000000000002,74.7,0.7000000000000001,0.5
OH,2019,045161,youngstown city,NA,NA,NA,NA,523,NA,NA,NA,NA,0,20.6,78.3,0.9,0.2
OH,2014,045179,zanesville city,4,49,91,53,197,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,045179,zanesville city,NA,NA,NA,NA,216,NA,NA,NA,NA,0,0,28.636363,70.90908999999999,0.00454545
OH,2018,045179,zanesville city,NA,NA,NA,NA,207,NA,NA,NA,NA,0,0,25,73.10000000000001,1.9000000000000001
OH,2019,045179,zanesville city,NA,NA,NA,NA,220,NA,NA,NA,NA,0,0.5,27,72.10000000000001,0.5
OH,2014,045187,ada exempted village,0,10,30,17,57,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045187,ada exempted village,NA,NA,NA,NA,54,NA,NA,NA,NA,0,7.017543,64.91228,28.070175000000003,0
OH,2018,045187,ada exempted village,NA,NA,NA,NA,52,NA,NA,NA,NA,0,6.8,66.1,27.1,0
OH,2019,045187,ada exempted village,NA,NA,NA,NA,54,NA,NA,NA,NA,1.7,6.9,62.1,29.3,0
OH,2014,045195,amherst exempted village,0,14,82,113,209,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045195,amherst exempted village,NA,NA,NA,NA,196,NA,NA,NA,NA,0,0,9,89,0.02
OH,2018,045195,amherst exempted village,NA,NA,NA,NA,190,NA,NA,NA,NA,0,0.5,3.5,92,4
OH,2019,045195,amherst exempted village,NA,NA,NA,NA,187,NA,NA,NA,NA,0,0,7.3,88.5,4.2
OH,2014,045203,barnesville exempted village,0,10,28,41,79,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045203,barnesville exempted village,NA,NA,NA,NA,85,NA,NA,NA,NA,0,1.298701,7.792206999999999,89.610389,0.01298701
OH,2018,045203,barnesville exempted village,NA,NA,NA,NA,77,NA,NA,NA,NA,0,1.3,10.3,88.5,0
OH,2019,045203,barnesville exempted village,NA,NA,NA,NA,86,NA,NA,NA,NA,0,2.5,19.8,76.5,1.2
OH,2014,045211,bluffton exempted village,0,0,39,20,59,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045211,bluffton exempted village,NA,NA,NA,NA,67,NA,NA,NA,NA,0,1.538461,44.615384000000006,53.846152999999994,0
OH,2018,045211,bluffton exempted village,NA,NA,NA,NA,69,NA,NA,NA,NA,0,0,45.5,54.5,0
OH,2019,045211,bluffton exempted village,NA,NA,NA,NA,69,NA,NA,NA,NA,0,1.5,55.9,42.6,0
OH,2014,045229,bradford exempted village,0,0,16,21,37,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045229,bradford exempted village,NA,NA,NA,NA,37,NA,NA,NA,NA,0,0,65.85365800000001,34.146341,0
OH,2018,045229,bradford exempted village,NA,NA,NA,NA,36,NA,NA,NA,NA,0,0,65,32.5,2.5
OH,2019,045229,bradford exempted village,NA,NA,NA,NA,36,NA,NA,NA,NA,0,2.4,64.3,31,2.4
OH,2017,045237,bridgeport exempted village,NA,NA,NA,NA,58,NA,NA,NA,NA,0,0,13.793103,86.206896,0
OH,2018,045237,bridgeport exempted village,NA,NA,NA,NA,56,NA,NA,NA,NA,0,0,10.700000000000001,89.3,0
OH,2019,045237,bridgeport exempted village,NA,NA,NA,NA,59,NA,NA,NA,NA,0,1.7,20.3,78,0
OH,2017,045245,harrison hills city,NA,NA,NA,NA,93,NA,NA,NA,NA,0,0,53.968254,46.031746,0
OH,2018,045245,harrison hills city,NA,NA,NA,NA,91,NA,NA,NA,NA,0,2.1,25.8,71.10000000000001,1
OH,2019,045245,harrison hills city,NA,NA,NA,NA,91,NA,NA,NA,NA,0,1,25.8,70.10000000000001,3.1
OH,2014,045252,caldwell exempted village,0,5,21,25,51,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045252,caldwell exempted village,NA,NA,NA,NA,55,NA,NA,NA,NA,0,1.851851,62.962963,31.481481,0.03703703
OH,2018,045252,caldwell exempted village,NA,NA,NA,NA,56,NA,NA,NA,NA,0,0,56.1,43.9,0
OH,2019,045252,caldwell exempted village,NA,NA,NA,NA,56,NA,NA,NA,NA,0,7,43.9,49.1,0
OH,2017,045260,carey exempted village schools,NA,NA,NA,NA,58,NA,NA,NA,NA,0,0,45,55.00000000000001,0
OH,2018,045260,carey exempted village schools,NA,NA,NA,NA,59,NA,NA,NA,NA,0,1.6,48.4,50,0
OH,2019,045260,carey exempted village schools,NA,NA,NA,NA,59,NA,NA,NA,NA,0,3.2,50.800000000000004,46,0
OH,2014,045278,carrollton exempted village,0,0,0,124,124,1,1,1,0,NA,NA,NA,NA,NA
OH,2017,045278,carrollton exempted village,NA,NA,NA,NA,140,NA,NA,NA,NA,0,1.639344,14.754097999999999,83.60655700000001,0
OH,2018,045278,carrollton exempted village,NA,NA,NA,NA,126,NA,NA,NA,NA,0,1.6,19.8,78.60000000000001,0
OH,2019,045278,carrollton exempted village,NA,NA,NA,NA,121,NA,NA,NA,NA,0,1.6,15.6,80.5,2.3000000000000003
OH,2014,045286,chagrin falls exempted village,0,4,51,81,136,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045286,chagrin falls exempted village,NA,NA,NA,NA,129,NA,NA,NA,NA,0,0.763358,18.320610000000002,80.91603,0
OH,2018,045286,chagrin falls exempted village,NA,NA,NA,NA,126,NA,NA,NA,NA,0,1.4000000000000001,16.7,81.2,0.7000000000000001
OH,2019,045286,chagrin falls exempted village,NA,NA,NA,NA,130,NA,NA,NA,NA,0.7000000000000001,0,18.7,80.60000000000001,0
OH,2014,045294,chesapeake union exempted village,0,12,57,15,84,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045294,chesapeake union exempted village,NA,NA,NA,NA,82,NA,NA,NA,NA,0,0,59.259259,40.740739999999995,0
OH,2018,045294,chesapeake union exempted village,NA,NA,NA,NA,85,NA,NA,NA,NA,0,2.4,55.4,42.2,0
OH,2019,045294,chesapeake union exempted village,NA,NA,NA,NA,88,NA,NA,NA,NA,0,4.7,52.300000000000004,41.9,1.2
OH,2014,045302,clyde-green springs exempted village,0,15,61,38,114,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045302,clyde-green springs exempted village,NA,NA,NA,NA,145,NA,NA,NA,NA,0,0.775193,52.713178000000006,44.961240000000004,0.01550387
OH,2018,045302,clyde-green springs exempted village,NA,NA,NA,NA,142,NA,NA,NA,NA,0,3.9,52,44.1,0
OH,2019,045302,clyde-green springs exempted village,NA,NA,NA,NA,139,NA,NA,NA,NA,0,4.8,49.2,46,0
OH,2014,045310,coldwater exempted village,0,0,36,51,87,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045310,coldwater exempted village,NA,NA,NA,NA,90,NA,NA,NA,NA,0,0,64.772727,35.227272,0
OH,2018,045310,coldwater exempted village,NA,NA,NA,NA,89,NA,NA,NA,NA,0,0,66.7,32.2,1.1
OH,2019,045310,coldwater exempted village,NA,NA,NA,NA,93,NA,NA,NA,NA,0,0,41.1,58.9,0
OH,2014,045328,columbiana exempted village,0,5,58,0,63,1,0,0,1,NA,NA,NA,NA,NA
OH,2017,045328,columbiana exempted village,NA,NA,NA,NA,68,NA,NA,NA,NA,0,2.816901,46.478873,50.704225,0
OH,2018,045328,columbiana exempted village,NA,NA,NA,NA,70,NA,NA,NA,NA,0,1.4000000000000001,37.5,61.1,0
OH,2019,045328,columbiana exempted village,NA,NA,NA,NA,74,NA,NA,NA,NA,0,4.1,32.9,63,0
OH,2014,045336,covington exempted village,0,0,22,29,51,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045336,covington exempted village,NA,NA,NA,NA,55,NA,NA,NA,NA,0,0,16.666666,81.481481,0.01851851
OH,2018,045336,covington exempted village,NA,NA,NA,NA,53,NA,NA,NA,NA,0,0,18.900000000000002,81.10000000000001,0
OH,2019,045336,covington exempted village,NA,NA,NA,NA,56,NA,NA,NA,NA,0,1.8,23.2,75,0
OH,2017,045344,crestline exempted village,NA,NA,NA,NA,46,NA,NA,NA,NA,0,6.976744,53.488372,39.534883,0
OH,2018,045344,crestline exempted village,NA,NA,NA,NA,49,NA,NA,NA,NA,0,0,42.2,42.2,15.6
OH,2019,045344,crestline exempted village,NA,NA,NA,NA,48,NA,NA,NA,NA,0,0,41.300000000000004,54.300000000000004,4.3
OH,2014,045351,crooksville exempted village,0,8,48,13,69,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045351,crooksville exempted village,NA,NA,NA,NA,67,NA,NA,NA,NA,0,2.816901,57.746478,33.802816,0.05633802
OH,2018,045351,crooksville exempted village,NA,NA,NA,NA,65,NA,NA,NA,NA,0,0,23.900000000000002,76.10000000000001,0
OH,2019,045351,crooksville exempted village,NA,NA,NA,NA,70,NA,NA,NA,NA,0,0,12.5,81.9,5.6000000000000005
OH,2014,045369,fairport harbor exempted village,0,0,5,29,34,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045369,fairport harbor exempted village,NA,NA,NA,NA,38,NA,NA,NA,NA,0,4.651161999999999,39.534883,55.813953000000005,0
OH,2018,045369,fairport harbor exempted village,NA,NA,NA,NA,40,NA,NA,NA,NA,0,0,41.300000000000004,58.7,0
OH,2019,045369,fairport harbor exempted village,NA,NA,NA,NA,42,NA,NA,NA,NA,0,0,9.1,20.5,70.5
OH,2014,045377,georgetown exempted village,0,0,50,0,50,1,1,0,1,NA,NA,NA,NA,NA
OH,2017,045377,georgetown exempted village,NA,NA,NA,NA,67,NA,NA,NA,NA,0,0,56.25,39.0625,0.046875
OH,2018,045377,georgetown exempted village,NA,NA,NA,NA,63,NA,NA,NA,NA,0,3.1,58.5,33.8,4.6000000000000005
OH,2019,045377,georgetown exempted village,NA,NA,NA,NA,64,NA,NA,NA,NA,0,2.9,60.300000000000004,33.8,2.9
OH,2017,045385,gibsonburg exempted village,NA,NA,NA,NA,58,NA,NA,NA,NA,0,0,20.689655000000002,75.862069,0.03448275
OH,2018,045385,gibsonburg exempted village,NA,NA,NA,NA,58,NA,NA,NA,NA,0,0,19.6,80.4,0
OH,2019,045385,gibsonburg exempted village,NA,NA,NA,NA,56,NA,NA,NA,NA,0,0,17.900000000000002,82.10000000000001,0
OH,2014,045393,granville exempted village,0,13,72,56,141,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045393,granville exempted village,NA,NA,NA,NA,147,NA,NA,NA,NA,0,2.649006,42.384106,54.304635000000005,0.00662251
OH,2018,045393,granville exempted village,NA,NA,NA,NA,146,NA,NA,NA,NA,0,3.9,32.7,62.7,0.7000000000000001
OH,2019,045393,granville exempted village,NA,NA,NA,NA,149,NA,NA,NA,NA,0,2.7,31.3,64,2
OH,2014,045401,greenfield exempted village,0,14,80,30,124,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045401,greenfield exempted village,NA,NA,NA,NA,128,NA,NA,NA,NA,0,2.4,49.6,48,0
OH,2018,045401,greenfield exempted village,NA,NA,NA,NA,128,NA,NA,NA,NA,0,3.1,46.5,50.4,0
OH,2019,045401,greenfield exempted village,NA,NA,NA,NA,127,NA,NA,NA,NA,0,5.6000000000000005,43.2,51.2,0
OH,2014,045419,hicksville exempted village,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA
OH,2017,045419,hicksville exempted village,NA,NA,NA,NA,70,NA,NA,NA,NA,0,0,18.032786,81.967213,0
OH,2018,045419,hicksville exempted village,NA,NA,NA,NA,65,NA,NA,NA,NA,0,0,15.6,84.4,0
OH,2019,045419,hicksville exempted village,NA,NA,NA,NA,65,NA,NA,NA,NA,0,0,9.700000000000001,88.7,1.6
OH,2017,045427,hubbard exempted village,NA,NA,NA,NA,103,NA,NA,NA,NA,0,0,36.936935999999996,63.063063,0
OH,2018,045427,hubbard exempted village,NA,NA,NA,NA,101,NA,NA,NA,NA,0,0,23.900000000000002,74.3,1.8
OH,2019,045427,hubbard exempted village,NA,NA,NA,NA,104,NA,NA,NA,NA,0,1.8,18,80.2,0
OH,2014,045435,indian hill exempted village,0,0,36,118,154,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045435,indian hill exempted village,NA,NA,NA,NA,159,NA,NA,NA,NA,0,0,16.352201,83.647798,0
OH,2018,045435,indian hill exempted village,NA,NA,NA,NA,160,NA,NA,NA,NA,0,0,13.8,85.60000000000001,0.6
OH,2019,045435,indian hill exempted village,NA,NA,NA,NA,163,NA,NA,NA,NA,0,0,16.4,83,0.6
OH,2014,045443,leetonia exempted village,0,0,0,44,44,1,1,1,0,NA,NA,NA,NA,NA
OH,2017,045443,leetonia exempted village,NA,NA,NA,NA,47,NA,NA,NA,NA,0,0,18.604651,81.395348,0
OH,2018,045443,leetonia exempted village,NA,NA,NA,NA,42,NA,NA,NA,NA,0,0,13.6,75,11.4
OH,2019,045443,leetonia exempted village,NA,NA,NA,NA,45,NA,NA,NA,NA,0,20.5,40.9,36.4,2.3000000000000003
OH,2014,045450,lisbon exempted village,0,14,45,0,59,1,0,0,1,NA,NA,NA,NA,NA
OH,2017,045450,lisbon exempted village,NA,NA,NA,NA,60,NA,NA,NA,NA,0,0,26.415094,73.584905,0
OH,2018,045450,lisbon exempted village,NA,NA,NA,NA,54,NA,NA,NA,NA,0,0,25.900000000000002,74.10000000000001,0
OH,2019,045450,lisbon exempted village,NA,NA,NA,NA,105,NA,NA,NA,NA,0,0,38.5,61.5,0
OH,2014,045468,loudonville-perrysville exempted village,0,10,53,16,79,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045468,loudonville-perrysville exempted village,NA,NA,NA,NA,80,NA,NA,NA,NA,0,2.5,46.25,48.75,0.025
OH,2018,045468,loudonville-perrysville exempted village,NA,NA,NA,NA,79,NA,NA,NA,NA,0,5.1000000000000005,38.5,56.4,0
OH,2019,045468,loudonville-perrysville exempted village,NA,NA,NA,NA,86,NA,NA,NA,NA,0,3.8000000000000003,39.7,56.4,0
OH,2014,045476,marysville exempted village,0,24,112,159,295,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045476,marysville exempted village,NA,NA,NA,NA,298,NA,NA,NA,NA,0,0.645161,26.129032000000002,70.32258,0.02903225
OH,2018,045476,marysville exempted village,NA,NA,NA,NA,300,NA,NA,NA,NA,0,1.9000000000000001,31.6,65.8,0.6
OH,2019,045476,marysville exempted village,NA,NA,NA,NA,298,NA,NA,NA,NA,0,1,30.5,65.9,2.6
OH,2014,045484,mechanicsburg exempted village,0,6,14,30,50,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045484,mechanicsburg exempted village,NA,NA,NA,NA,57,NA,NA,NA,NA,0,7.272727,61.818181,27.272727000000003,0.03636363
OH,2018,045484,mechanicsburg exempted village,NA,NA,NA,NA,56,NA,NA,NA,NA,0,5.4,66.1,28.6,0
OH,2019,045484,mechanicsburg exempted village,NA,NA,NA,NA,60,NA,NA,NA,NA,0,1.7,50,44.800000000000004,3.4
OH,2014,045492,mentor exempted village,0,0,28,471,499,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045492,mentor exempted village,NA,NA,NA,NA,473,NA,NA,NA,NA,0,0.8639300000000001,31.749460000000003,63.066953999999996,0.04319654
OH,2018,045492,mentor exempted village,NA,NA,NA,NA,464,NA,NA,NA,NA,0,0.2,33.4,66.4,0
OH,2019,045492,mentor exempted village,NA,NA,NA,NA,462,NA,NA,NA,NA,0,1.3,23.8,74.7,0.2
OH,2014,045500,milford exempted village,0,13,208,125,346,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045500,milford exempted village,NA,NA,NA,NA,364,NA,NA,NA,NA,0,0,53.82513599999999,44.535519,0.01639344
OH,2018,045500,milford exempted village,NA,NA,NA,NA,361,NA,NA,NA,NA,0,3,52.2,44.9,0
OH,2019,045500,milford exempted village,NA,NA,NA,NA,368,NA,NA,NA,NA,0,2.7,51.1,45.9,0.3
OH,2014,045518,milton-union exempted village,3,12,45,29,89,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,045518,milton-union exempted village,NA,NA,NA,NA,90,NA,NA,NA,NA,0,7.228915,27.710843,63.855421,0.01204819
OH,2018,045518,milton-union exempted village,NA,NA,NA,NA,86,NA,NA,NA,NA,1.1,12.1,47.300000000000004,39.6,0
OH,2019,045518,milton-union exempted village,NA,NA,NA,NA,88,NA,NA,NA,NA,0,14.4,56.7,24.400000000000002,4.4
OH,2017,045526,montpelier exempted village,NA,NA,NA,NA,64,NA,NA,NA,NA,0,1.587301,28.571427999999997,69.841269,0
OH,2018,045526,montpelier exempted village,NA,NA,NA,NA,66,NA,NA,NA,NA,0,1.5,24.6,72.3,1.5
OH,2019,045526,montpelier exempted village,NA,NA,NA,NA,66,NA,NA,NA,NA,0,0,25.400000000000002,73.10000000000001,1.5
OH,2014,045534,mount gilead exempted village,0,6,36,28,70,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045534,mount gilead exempted village,NA,NA,NA,NA,78,NA,NA,NA,NA,0,1.315789,40.789473,57.894736,0
OH,2018,045534,mount gilead exempted village,NA,NA,NA,NA,78,NA,NA,NA,NA,0,2.7,27.400000000000002,68.5,1.4000000000000001
OH,2019,045534,mount gilead exempted village,NA,NA,NA,NA,72,NA,NA,NA,NA,0,1.4000000000000001,30.400000000000002,68.1,0
OH,2014,045542,newcomerstown exempted village,0,6,35,36,77,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045542,newcomerstown exempted village,NA,NA,NA,NA,82,NA,NA,NA,NA,0,1.219512,37.804877999999995,59.756097,0.01219512
OH,2018,045542,newcomerstown exempted village,NA,NA,NA,NA,81,NA,NA,NA,NA,0,1.3,32.9,61.800000000000004,3.9
OH,2019,045542,newcomerstown exempted village,NA,NA,NA,NA,77,NA,NA,NA,NA,0,2.5,37.5,58.800000000000004,1.3
OH,2017,045559,new richmond exempted village,NA,NA,NA,NA,153,NA,NA,NA,NA,0.662251,10.596026,50.993376999999995,33.112582,0.04635761
OH,2018,045559,new richmond exempted village,NA,NA,NA,NA,147,NA,NA,NA,NA,0,5.3,36,54.7,4
OH,2019,045559,new richmond exempted village,NA,NA,NA,NA,149,NA,NA,NA,NA,0,2.1,46.9,46.9,4.1
OH,2014,045567,newton falls exempted village,0,6,64,0,70,1,0,0,1,NA,NA,NA,NA,NA
OH,2017,045567,newton falls exempted village,NA,NA,NA,NA,76,NA,NA,NA,NA,0,0,23.529411,76.47058799999999,0
OH,2018,045567,newton falls exempted village,NA,NA,NA,NA,66,NA,NA,NA,NA,0,1.5,38.800000000000004,58.2,1.5
OH,2019,045567,newton falls exempted village,NA,NA,NA,NA,70,NA,NA,NA,NA,0,3.3000000000000003,33.3,63.300000000000004,0
OH,2014,045575,paulding exempted village,0,0,4,103,107,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045575,paulding exempted village,NA,NA,NA,NA,108,NA,NA,NA,NA,0,0,24.299065,74.76635499999999,0.00934579
OH,2018,045575,paulding exempted village,NA,NA,NA,NA,115,NA,NA,NA,NA,0,0,21.900000000000002,77.10000000000001,1
OH,2019,045575,paulding exempted village,NA,NA,NA,NA,111,NA,NA,NA,NA,0,1.9000000000000001,22.400000000000002,75.7,0
OH,2014,045583,perrysburg exempted village,0,5,130,146,281,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045583,perrysburg exempted village,NA,NA,NA,NA,290,NA,NA,NA,NA,0,0.655737,40.327868,58.688524,0.00327868
OH,2018,045583,perrysburg exempted village,NA,NA,NA,NA,303,NA,NA,NA,NA,0,0.6,33.1,65.6,0.6
OH,2019,045583,perrysburg exempted village,NA,NA,NA,NA,313,NA,NA,NA,NA,0,0.3,34.800000000000004,64.3,0.6
OH,2017,045591,rittman exempted village,NA,NA,NA,NA,67,NA,NA,NA,NA,0,0,48.051948,50.649350000000005,0.01298701
OH,2018,045591,rittman exempted village,NA,NA,NA,NA,70,NA,NA,NA,NA,0,4.1,48.6,47.300000000000004,0
OH,2019,045591,rittman exempted village,NA,NA,NA,NA,71,NA,NA,NA,NA,0,4.2,40.800000000000004,50.7,4.2
OH,2014,045609,rossford exempted village,0,7,35,85,127,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045609,rossford exempted village,NA,NA,NA,NA,102,NA,NA,NA,NA,0,0,23.636363,76.363636,0
OH,2018,045609,rossford exempted village,NA,NA,NA,NA,100,NA,NA,NA,NA,0,0.9,25.7,73.4,0
OH,2019,045609,rossford exempted village,NA,NA,NA,NA,101,NA,NA,NA,NA,0,0.9,37.800000000000004,60.4,0.9
OH,2014,045617,tipp city exempted village,0,7,49,87,143,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045617,tipp city exempted village,NA,NA,NA,NA,155,NA,NA,NA,NA,0,0,8.609271,90.728476,0.00662251
OH,2018,045617,tipp city exempted village,NA,NA,NA,NA,153,NA,NA,NA,NA,0,1.3,11.1,86.3,1.3
OH,2019,045617,tipp city exempted village,NA,NA,NA,NA,156,NA,NA,NA,NA,0,1.3,17.2,80.9,0.6
OH,2017,045625,upper sandusky exempted village,NA,NA,NA,NA,96,NA,NA,NA,NA,0,1.0101010000000001,40.40404,58.585858,0
OH,2018,045625,upper sandusky exempted village,NA,NA,NA,NA,95,NA,NA,NA,NA,0,4.1,23.5,72.4,0
OH,2019,045625,upper sandusky exempted village,NA,NA,NA,NA,97,NA,NA,NA,NA,0,3,37.4,58.6,1
OH,2014,045633,versailles exempted village,0,0,4,72,76,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045633,versailles exempted village,NA,NA,NA,NA,77,NA,NA,NA,NA,0,0,11.111111,88.888888,0
OH,2018,045633,versailles exempted village,NA,NA,NA,NA,80,NA,NA,NA,NA,0,0,10.700000000000001,89.3,0
OH,2019,045633,versailles exempted village,NA,NA,NA,NA,79,NA,NA,NA,NA,0,0,6,94,0
OH,2014,045641,wauseon exempted village,0,8,72,22,102,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045641,wauseon exempted village,NA,NA,NA,NA,114,NA,NA,NA,NA,0,0,56.637168,41.59292,0.01769911
OH,2018,045641,wauseon exempted village,NA,NA,NA,NA,109,NA,NA,NA,NA,0,2.7,50.5,45.9,0.9
OH,2019,045641,wauseon exempted village,NA,NA,NA,NA,112,NA,NA,NA,NA,0,7.3,50.9,41.800000000000004,0
OH,2014,045658,wellington exempted village,0,8,81,0,89,1,0,0,1,NA,NA,NA,NA,NA
OH,2017,045658,wellington exempted village,NA,NA,NA,NA,61,NA,NA,NA,NA,0,3.030303,24.242424,72.727272,0
OH,2018,045658,wellington exempted village,NA,NA,NA,NA,62,NA,NA,NA,NA,0,3,28.400000000000002,68.7,0
OH,2019,045658,wellington exempted village,NA,NA,NA,NA,63,NA,NA,NA,NA,0,6.9,25,68.1,0
OH,2017,045666,windham exempted village,NA,NA,NA,NA,52,NA,NA,NA,NA,0,0,20.930232,79.069767,0
OH,2018,045666,windham exempted village,NA,NA,NA,NA,50,NA,NA,NA,NA,0,0,15.200000000000001,84.8,0
OH,2019,045666,windham exempted village,NA,NA,NA,NA,47,NA,NA,NA,NA,0,0,13.3,86.7,0
OH,2014,045674,yellow springs exempted village,0,0,4,42,46,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,045674,yellow springs exempted village,NA,NA,NA,NA,48,NA,NA,NA,NA,0,0,26.086956,71.73912999999999,0.02173913
OH,2018,045674,yellow springs exempted village,NA,NA,NA,NA,49,NA,NA,NA,NA,0,0,29.2,70.8,0
OH,2019,045674,yellow springs exempted village,NA,NA,NA,NA,48,NA,NA,NA,NA,0,2,50,48,0
OH,2014,045740,allen county esc,0,0,9,17,26,1,1,0,0,NA,NA,NA,NA,NA
OH,2014,045757,allen east local,0,3,36,19,58,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045757,allen east local,NA,NA,NA,NA,59,NA,NA,NA,NA,0,3.38983,61.016949,35.593219999999995,0
OH,2018,045757,allen east local,NA,NA,NA,NA,59,NA,NA,NA,NA,0,1.7,58.6,37.9,1.7
OH,2019,045757,allen east local,NA,NA,NA,NA,64,NA,NA,NA,NA,0,4.9,60.7,31.1,3.3000000000000003
OH,2017,045765,bath local,NA,NA,NA,NA,96,NA,NA,NA,NA,0,1.0309270000000001,29.896907,69.072164,0
OH,2018,045765,bath local,NA,NA,NA,NA,93,NA,NA,NA,NA,0,0,30.6,69.4,0
OH,2019,045765,bath local,NA,NA,NA,NA,99,NA,NA,NA,NA,0,1,16.3,81.60000000000001,1
OH,2014,045773,elida local,3,26,71,30,130,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,045773,elida local,NA,NA,NA,NA,133,NA,NA,NA,NA,0,2.2388060000000003,32.83582,64.179104,0.00746268
OH,2018,045773,elida local,NA,NA,NA,NA,134,NA,NA,NA,NA,0,1.5,32.8,64.2,1.5
OH,2019,045773,elida local,NA,NA,NA,NA,134,NA,NA,NA,NA,0,7.5,38.800000000000004,53,0.7000000000000001
OH,2014,045781,perry local,0,4,15,28,47,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045781,perry local,NA,NA,NA,NA,48,NA,NA,NA,NA,0,0,85.41666599999999,12.5,0.02083333
OH,2018,045781,perry local,NA,NA,NA,NA,46,NA,NA,NA,NA,0,0,80.4,13,6.5
OH,2019,045781,perry local,NA,NA,NA,NA,50,NA,NA,NA,NA,0,4.3,65.2,30.400000000000002,0
OH,2017,045799,shawnee local,NA,NA,NA,NA,133,NA,NA,NA,NA,0,0.709219,11.347517,85.815602,0.02127659
OH,2018,045799,shawnee local,NA,NA,NA,NA,132,NA,NA,NA,NA,0,0.7000000000000001,14.3,82.9,2.1
OH,2019,045799,shawnee local,NA,NA,NA,NA,131,NA,NA,NA,NA,0,2.9,13.1,80.3,3.6
OH,2014,045807,spencerville local,0,0,0,57,57,1,1,1,0,NA,NA,NA,NA,NA
OH,2017,045807,spencerville local,NA,NA,NA,NA,58,NA,NA,NA,NA,0,0,14.035086999999999,85.964912,0
OH,2018,045807,spencerville local,NA,NA,NA,NA,56,NA,NA,NA,NA,0,0,16.7,83.3,0
OH,2019,045807,spencerville local,NA,NA,NA,NA,60,NA,NA,NA,NA,0,0,24.6,75.4,0
OH,2014,045823,hillsdale local,0,0,55,0,55,1,1,0,1,NA,NA,NA,NA,NA
OH,2017,045823,hillsdale local,NA,NA,NA,NA,49,NA,NA,NA,NA,0,0,28.000000000000004,70,0.02
OH,2018,045823,hillsdale local,NA,NA,NA,NA,47,NA,NA,NA,NA,0,1.9000000000000001,18.900000000000002,77.4,1.9000000000000001
OH,2019,045823,hillsdale local,NA,NA,NA,NA,46,NA,NA,NA,NA,0,7.5,30.2,62.300000000000004,0
OH,2014,045831,mapleton local,0,6,32,21,59,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,045831,mapleton local,NA,NA,NA,NA,52,NA,NA,NA,NA,0,1.851851,24.074074,66.66666599999999,0.07407407
OH,2018,045831,mapleton local,NA,NA,NA,NA,53,NA,NA,NA,NA,0,0,18.6,81.4,0
OH,2019,045831,mapleton local,NA,NA,NA,NA,60,NA,NA,NA,NA,0,0,23.3,73.3,3.3000000000000003
OH,2014,045849,ashtabula county esc,0,0,3,9,12,1,1,0,0,NA,NA,NA,NA,NA
OH,2014,045856,buckeye local,0,5,33,65,103,1,0,0,0,NA,NA,NA,NA,NA
