MI School Data,
Educator Effectiveness Trend Statewide: 2018-19 / Teachers,
School Year,Location Name,Location Type,Location Code,Assignment Type,Total Count,HighlyEffective Count,Effective Count,MinimallyEffective Count,Effective Or More Count ,Minimally Effective Or Less Count,Ineffective Count,Highly Effective Percentage,Effective Percentage,Effective Or More Percentage,Minimally Effective Percentage,Minimally Effective Or Less Percentage,Ineffective Percentage,
2017-18,Detroit Edison Public School Academy,District,82945,Teacher,53,2,37,11,39,14,3,4%,70%,74%,21%,26%,6%,
2017-18,Detroit Enterprise Academy,District,82979,Teacher,43,9,34,0,43,0,0,21%,79%,100%,0%,0%,0%,
2017-18,Detroit Innovation Academy,District,82739,Teacher,13,0,10,2,10,3,1,0%,77%,77%,15%,23%,8%,
2017-18,Detroit Leadership Academy,District,82722,Teacher,27,1,21,5,22,5,0,4%,78%,81%,19%,19%,0%,
2017-18,Detroit Merit Charter Academy,District,82974,Teacher,44,4,38,2,42,2,0,9%,86%,95%,5%,5%,0%,
2017-18,Detroit Premier Academy,District,82985,Teacher,42,7,22,13,29,13,0,17%,52%,69%,31%,31%,0%,
2017-18,Detroit Public Safety Academy,District,82704,Teacher,16,0,10,6,10,6,0,0%,63%,63%,38%,38%,0%,
2017-18,Detroit Public Schools Community District,District,82015,Teacher,"2,856","1,054","1,650",114,"2,704",152,38,37%,58%,95%,4%,5%,1%,
2017-18,Detroit Service Learning Academy,District,82953,Teacher,59,0,59,0,59,0,0,0%,100%,100%,0%,0%,0%,
2017-18,DeWitt Public Schools,District,19010,Teacher,180,118,62,0,180,0,0,66%,34%,100%,0%,0%,0%,
2017-18,Dexter Community School District,District,81050,Teacher,333,120,211,1,331,2,1,36%,63%,99%,0%,1%,0%,
2017-18,Dickinson-Iron ISD  - District created from ISD,District,22000,Teacher,18,10,8,0,18,0,0,56%,44%,100%,0%,0%,0%,
2017-18,Distinctive College Prep.,District,82763,Teacher,12,2,9,1,11,1,0,17%,75%,92%,8%,8%,0%,
2017-18,Dollar Bay-Tamarack City Area  K-12 School,District,31100,Teacher,21,1,20,0,21,0,0,5%,95%,100%,0%,0%,0%,
2017-18,Dove Academy of Detroit,District,82930,Teacher,29,2,25,2,27,2,0,7%,86%,93%,7%,7%,0%,
2017-18,Dowagiac Union School District,District,14020,Teacher,164,31,131,2,162,2,0,19%,80%,99%,1%,1%,0%,
2017-18,Dr. Joseph F. Pollack Academic Center of Excellence,District,63910,Teacher,49,25,24,0,49,0,0,51%,49%,100%,0%,0%,0%,
2017-18,Dryden Community Schools,District,44050,Teacher,42,19,23,0,42,0,0,45%,55%,100%,0%,0%,0%,
2017-18,Dundee Community Schools,District,58050,Teacher,90,47,41,0,88,2,2,52%,46%,98%,0%,2%,2%,
2017-18,Durand Area Schools,District,78030,Teacher,129,21,107,1,128,1,0,16%,83%,99%,1%,1%,0%,
2017-18,Eagle Crest Charter Academy,District,70906,Teacher,43,19,24,0,43,0,0,44%,56%,100%,0%,0%,0%,
2017-18,Eagle's Nest Academy,District,25916,Teacher,12,0,7,1,7,5,4,0%,58%,58%,8%,42%,33%,
2017-18,East Arbor Charter Academy,District,81910,Teacher,45,6,38,1,44,1,0,13%,84%,98%,2%,2%,0%,
2017-18,East China School District,District,74050,Teacher,296,91,204,1,295,1,0,31%,69%,100%,0%,0%,0%,
2017-18,East Grand Rapids Public Schools,District,41090,Teacher,241,118,119,3,237,4,1,49%,49%,98%,1%,2%,0%,
2017-18,East Jackson Community Schools,District,38090,Teacher,65,26,32,7,58,7,0,40%,49%,89%,11%,11%,0%,
2017-18,East Jordan Public Schools,District,15060,Teacher,50,22,28,0,50,0,0,44%,56%,100%,0%,0%,0%,
2017-18,East Lansing School District,District,33010,Teacher,221,179,37,5,216,5,0,81%,17%,98%,2%,2%,0%,
2017-18,East Shore Leadership Academy,District,74900,Teacher,14,2,12,0,14,0,0,14%,86%,100%,0%,0%,0%,
2017-18,Eastern Upper Peninsula ISD  - District created from ISD,District,17000,Teacher,6,5,1,0,6,0,0,83%,17%,100%,0%,0%,0%,
2017-18,Easton Township S/D #6,District,34340,Teacher,3,3,0,0,3,0,0,100%,0%,100%,0%,0%,0%,
2017-18,Eastpointe Community Schools,District,50020,Teacher,220,46,162,10,208,12,2,21%,74%,95%,5%,5%,1%,
2017-18,Eaton Academy,District,82915,Teacher,22,0,22,0,22,0,0,0%,100%,100%,0%,0%,0%,
2017-18,Eaton Rapids Public Schools,District,23050,Teacher,150,35,113,2,148,2,0,23%,75%,99%,1%,1%,0%,
2017-18,Eaton RESA  - District created from ISD,District,23000,Teacher,17,13,4,0,17,0,0,76%,24%,100%,0%,0%,0%,
2017-18,Eau Claire Public Schools,District,11250,Teacher,78,0,71,7,71,7,0,0%,91%,91%,9%,9%,0%,
2017-18,Ecorse Public Schools,District,82250,Teacher,56,22,31,2,53,3,1,39%,55%,95%,4%,5%,2%,
2017-18,Edwardsburg Public Schools,District,14030,Teacher,183,123,60,0,183,0,0,67%,33%,100%,0%,0%,0%,
2017-18,El-Hajj Malik El-Shabazz Academy,District,33902,Teacher,13,5,7,0,12,1,1,38%,54%,92%,0%,8%,8%,
2017-18,Elk Rapids Schools,District,05060,Teacher,74,55,18,1,73,1,0,74%,24%,99%,1%,1%,0%,
2017-18,Elkton-Pigeon-Bay Port Laker Schools,District,32050,Teacher,66,23,42,1,65,1,0,35%,64%,98%,2%,2%,0%,
2017-18,Ellsworth Community School,District,05065,Teacher,23,8,15,0,23,0,0,35%,65%,100%,0%,0%,0%,
2017-18,Elm River Township School District,District,31070,Teacher,2,1,1,0,2,0,0,50%,50%,100%,0%,0%,0%,
2017-18,Endeavor Charter Academy,District,13902,Teacher,39,1,21,13,22,17,4,3%,54%,56%,33%,44%,10%,
2017-18,Engadine Consolidated Schools,District,49055,Teacher,28,8,19,0,27,1,1,29%,68%,96%,0%,4%,4%,
2017-18,Escanaba Area Public Schools,District,21010,Teacher,220,123,96,1,219,1,0,56%,44%,100%,0%,0%,0%,
2017-18,Escuela Avancemos,District,82744,Teacher,15,3,8,3,11,4,1,20%,53%,73%,20%,27%,7%,
2017-18,Essexville-Hampton Public Schools,District,09050,Teacher,103,79,22,2,101,2,0,77%,21%,98%,2%,2%,0%,
2017-18,Evart Public Schools,District,67020,Teacher,58,53,5,0,58,0,0,91%,9%,100%,0%,0%,0%,
2017-18,Evergreen Academy,District,39908,Teacher,9,3,3,1,6,3,2,33%,33%,67%,11%,33%,22%,
2017-18,Ewen-Trout Creek Consolidated School District,District,66045,Teacher,19,7,11,1,18,1,0,37%,58%,95%,5%,5%,0%,
2017-18,Excel Charter Academy,District,41905,Teacher,42,20,22,0,42,0,0,48%,52%,100%,0%,0%,0%,
2017-18,Excelsior Township S/D #1,District,40060,Teacher,4,0,4,0,4,0,0,0%,100%,100%,0%,0%,0%,
2017-18,Fairview Area School District,District,68030,Teacher,19,3,16,0,19,0,0,16%,84%,100%,0%,0%,0%,
2017-18,Farmington Public School District,District,63200,Teacher,691,151,540,0,691,0,0,22%,78%,100%,0%,0%,0%,
2017-18,Farwell Area Schools,District,18020,Teacher,75,27,48,0,75,0,0,36%,64%,100%,0%,0%,0%,
2017-18,Faxon Language Immersion Academy,District,63926,Teacher,5,0,5,0,5,0,0,0%,100%,100%,0%,0%,0%,
2017-18,Fennville Public Schools,District,03050,Teacher,80,28,52,0,80,0,0,35%,65%,100%,0%,0%,0%,
2017-18,Fenton Area Public Schools,District,25100,Teacher,190,122,68,0,190,0,0,64%,36%,100%,0%,0%,0%,
2017-18,Ferndale Public Schools,District,63020,Teacher,196,133,62,1,195,1,0,68%,32%,99%,1%,1%,0%,
2017-18,Fitzgerald Public Schools,District,50090,Teacher,191,40,149,1,189,2,1,21%,78%,99%,1%,1%,1%,
2017-18,Flagship Charter Academy,District,82997,Teacher,44,0,25,17,25,19,2,0%,57%,57%,39%,43%,5%,
2017-18,Flat River Academy,District,41911,Teacher,16,2,11,0,13,3,3,13%,69%,81%,0%,19%,19%,
2017-18,Flat Rock Community Schools,District,82180,Teacher,105,40,62,2,102,3,1,38%,59%,97%,2%,3%,1%,
2017-18,FlexTech High School,District,47903,Teacher,18,10,7,1,17,1,0,56%,39%,94%,6%,6%,0%,
2017-18,FlexTech High School - Novi,District,63931,Teacher,8,5,3,0,8,0,0,63%,38%,100%,0%,0%,0%,
2017-18,"Flint, School District of the City of",District,25010,Teacher,252,52,187,9,239,13,4,21%,74%,95%,4%,5%,2%,
2017-18,Flushing Community Schools,District,25120,Teacher,273,159,113,1,272,1,0,58%,41%,100%,0%,0%,0%,
2017-18,Forest Academy,District,39907,Teacher,17,6,10,0,16,1,1,35%,59%,94%,0%,6%,6%,
2017-18,Forest Area Community Schools,District,40020,Teacher,47,13,29,5,42,5,0,28%,62%,89%,11%,11%,0%,
2017-18,Forest Hills Public Schools,District,41110,Teacher,714,123,587,4,710,4,0,17%,82%,99%,1%,1%,0%,
2017-18,Forest Park School District,District,36015,Teacher,43,24,18,1,42,1,0,56%,42%,98%,2%,2%,0%,
2017-18,Fortis Academy,District,81906,Teacher,42,8,34,0,42,0,0,19%,81%,100%,0%,0%,0%,
2017-18,Four Corners Montessori Academy,District,63923,Teacher,25,0,25,0,25,0,0,0%,100%,100%,0%,0%,0%,
2017-18,Fowler Public Schools,District,19070,Teacher,35,26,9,0,35,0,0,74%,26%,100%,0%,0%,0%,
2017-18,Fowlerville Community Schools,District,47030,Teacher,217,75,141,1,216,1,0,35%,65%,100%,0%,0%,0%,
2017-18,Francis Reh PSA,District,73909,Teacher,27,0,26,1,26,1,0,0%,96%,96%,4%,4%,0%,
2017-18,Frankenmuth School District,District,73190,Teacher,117,48,69,0,117,0,0,41%,59%,100%,0%,0%,0%,
2017-18,Frankfort-Elberta Area Schools,District,10025,Teacher,89,17,71,1,88,1,0,19%,80%,99%,1%,1%,0%,
2017-18,Fraser Public Schools,District,50100,Teacher,321,0,318,3,318,3,0,0%,99%,99%,1%,1%,0%,
2017-18,Frederick Douglass International Academy,District,63935,Teacher,5,2,1,2,3,2,0,40%,20%,60%,40%,40%,0%,
2017-18,Freeland Community School District,District,73200,Teacher,194,69,125,0,194,0,0,36%,64%,100%,0%,0%,0%,
2017-18,Fremont Public School District,District,62040,Teacher,126,7,112,7,119,7,0,6%,89%,94%,6%,6%,0%,
2017-18,Frontier International Academy,District,82987,Teacher,30,0,30,0,30,0,0,0%,100%,100%,0%,0%,0%,
2017-18,Fruitport Community Schools,District,61080,Teacher,165,41,112,10,153,12,2,25%,68%,93%,6%,7%,1%,
2017-18,Fulton Schools,District,29050,Teacher,67,14,53,0,67,0,0,21%,79%,100%,0%,0%,0%,
2017-18,Galesburg-Augusta Community Schools,District,39050,Teacher,67,34,31,1,65,2,1,51%,46%,97%,1%,3%,1%,
2017-18,Garden City Public Schools,District,82050,Teacher,247,123,123,1,246,1,0,50%,50%,100%,0%,0%,0%,
2017-18,Gateway To Success Academy,District,53901,Teacher,7,3,3,1,6,1,0,43%,43%,86%,14%,14%,0%,
2017-18,Gaylord Community Schools,District,69020,Teacher,182,63,116,3,179,3,0,35%,64%,98%,2%,2%,0%,
2017-18,GEE Edmonson Academy,District,82731,Teacher,16,0,15,1,15,1,0,0%,94%,94%,6%,6%,0%,
2017-18,GEE White Academy,District,82732,Teacher,27,0,22,5,22,5,0,0%,81%,81%,19%,19%,0%,
2017-18,Genesee ISD  - District created from ISD,District,25000,Teacher,153,24,127,2,151,2,0,16%,83%,99%,1%,1%,0%,
2017-18,Genesee School District,District,25070,Teacher,60,29,29,0,58,2,2,48%,48%,97%,0%,3%,3%,
2017-18,Genesee STEM Academy,District,25900,Teacher,17,5,11,0,16,1,1,29%,65%,94%,0%,6%,6%,
2017-18,George Crockett Academy,District,82937,Teacher,25,0,15,8,15,10,2,0%,60%,60%,32%,40%,8%,
2017-18,George Washington Carver Academy,District,82963,Teacher,27,17,8,2,25,2,0,63%,30%,93%,7%,7%,0%,
2017-18,Gibraltar School District,District,82290,Teacher,213,23,190,0,213,0,0,11%,89%,100%,0%,0%,0%,
2017-18,Gladstone Area Schools,District,21025,Teacher,93,31,61,1,92,1,0,33%,66%,99%,1%,1%,0%,
2017-18,Gladwin Community Schools,District,26040,Teacher,101,61,37,3,98,3,0,60%,37%,97%,3%,3%,0%,
2017-18,Glen Lake Community Schools,District,45010,Teacher,57,45,12,0,57,0,0,79%,21%,100%,0%,0%,0%,
2017-18,Glenn Public School District,District,03440,Teacher,4,3,1,0,4,0,0,75%,25%,100%,0%,0%,0%,
2017-18,Global Heights Academy,District,82725,Teacher,23,0,23,0,23,0,0,0%,100%,100%,0%,0%,0%,
2017-18,Global Preparatory Academy,District,50904,Teacher,7,0,7,0,7,0,0,0%,100%,100%,0%,0%,0%,
2017-18,Global Tech Academy,District,81900,Teacher,15,0,13,2,13,2,0,0%,87%,87%,13%,13%,0%,
2017-18,Gobles Public School District,District,80110,Teacher,98,35,63,0,98,0,0,36%,64%,100%,0%,0%,0%,
2017-18,Godfrey-Lee Public Schools,District,41120,Teacher,135,90,45,0,135,0,0,67%,33%,100%,0%,0%,0%,
2017-18,Godwin Heights Public Schools,District,41020,Teacher,128,5,123,0,128,0,0,4%,96%,100%,0%,0%,0%,
2017-18,Gogebic-Ontonagon ISD  - District created from ISD,District,27000,Teacher,11,0,10,1,10,1,0,0%,91%,91%,9%,9%,0%,
2017-18,Goodrich Area Schools,District,25050,Teacher,121,76,45,0,121,0,0,63%,37%,100%,0%,0%,0%,
2017-18,Grand Blanc Academy,District,25903,Teacher,27,8,16,3,24,3,0,30%,59%,89%,11%,11%,0%,
2017-18,Grand Blanc Community Schools,District,25030,Teacher,523,411,106,5,517,6,1,79%,20%,99%,1%,1%,0%,
2017-18,Grand Haven Area Public Schools,District,70010,Teacher,396,279,116,1,395,1,0,70%,29%,100%,0%,0%,0%,
2017-18,Grand Ledge Public Schools,District,23060,Teacher,303,115,186,0,301,2,2,38%,61%,99%,0%,1%,1%,
2017-18,Grand Rapids Child Discovery Center,District,41921,Teacher,14,3,9,2,12,2,0,21%,64%,86%,14%,14%,0%,
2017-18,Grand Rapids Public Schools,District,41010,Teacher,"1,190",413,719,56,"1,132",58,2,35%,60%,95%,5%,5%,0%,
2017-18,Grand River Academy,District,82757,Teacher,48,9,38,1,47,1,0,19%,79%,98%,2%,2%,0%,
2017-18,Grand River Preparatory High School,District,41930,Teacher,99,6,93,0,99,0,0,6%,94%,100%,0%,0%,0%,
2017-18,Grand Traverse Academy,District,28902,Teacher,72,19,51,2,70,2,0,26%,71%,97%,3%,3%,0%,
2017-18,Grandville Public Schools,District,41130,Teacher,389,178,211,0,389,0,0,46%,54%,100%,0%,0%,0%,
2017-18,Grant Public School District,District,62050,Teacher,100,29,70,1,99,1,0,29%,70%,99%,1%,1%,0%,
2017-18,Grant Township S/D #2,District,42030,Teacher,2,1,1,0,2,0,0,50%,50%,100%,0%,0%,0%,
2017-18,Grass Lake Community Schools,District,38050,Teacher,75,21,53,1,74,1,0,28%,71%,99%,1%,1%,0%,
2017-18,Gratiot-Isabella RESD  - District created from ISD,District,29000,Teacher,22,13,9,0,22,0,0,59%,41%,100%,0%,0%,0%,
2017-18,Great Lakes Academy,District,63907,Teacher,10,2,6,0,8,2,2,20%,60%,80%,0%,20%,20%,
2017-18,Great Lakes Cyber Academy,District,33914,Teacher,40,0,38,2,38,2,0,0%,95%,95%,5%,5%,0%,
2017-18,Great Oaks Academy,District,63922,Teacher,42,2,38,2,40,2,0,5%,90%,95%,5%,5%,0%,
2017-18,Greater Heights Academy,District,25914,Teacher,12,1,10,1,11,1,0,8%,83%,92%,8%,8%,0%,
2017-18,Greenville Public Schools,District,59070,Teacher,212,102,105,5,207,5,0,48%,50%,98%,2%,2%,0%,
2017-18,Grosse Ile Township Schools,District,82300,Teacher,166,34,131,1,165,1,0,20%,79%,99%,1%,1%,0%,
2017-18,Grosse Pointe Public Schools,District,82055,Teacher,657,214,443,0,657,0,0,33%,67%,100%,0%,0%,0%,
2017-18,Gull Lake Community Schools,District,39065,Teacher,232,73,158,1,231,1,0,31%,68%,100%,0%,0%,0%,
2017-18,Gwinn Area Community Schools,District,52040,Teacher,70,41,28,1,69,1,0,59%,40%,99%,1%,1%,0%,
2017-18,Hagar Township S/D #6,District,11670,Teacher,6,4,2,0,6,0,0,67%,33%,100%,0%,0%,0%,
2017-18,Hale Area Schools,District,35020,Teacher,30,20,8,2,28,2,0,67%,27%,93%,7%,7%,0%,
2017-18,Hamilton Academy,District,82733,Teacher,16,0,16,0,16,0,0,0%,100%,100%,0%,0%,0%,
2017-18,Hamilton Community Schools,District,03100,Teacher,178,43,134,1,177,1,0,24%,75%,99%,1%,1%,0%,
2017-18,Hamtramck Academy,District,82977,Teacher,39,18,21,0,39,0,0,46%,54%,100%,0%,0%,0%,
2017-18,"Hamtramck, School District of the City of",District,82060,Teacher,219,18,197,4,215,4,0,8%,90%,98%,2%,2%,0%,
2017-18,Hancock Public Schools,District,31010,Teacher,48,37,11,0,48,0,0,77%,23%,100%,0%,0%,0%,
2017-18,Hanley International Academy,District,82986,Teacher,38,0,33,5,33,5,0,0%,87%,87%,13%,13%,0%,
2017-18,Hanover-Horton School District,District,38100,Teacher,67,45,20,1,65,2,1,67%,30%,97%,1%,3%,1%,
2017-18,Harbor Beach Community Schools,District,32060,Teacher,46,2,44,0,46,0,0,4%,96%,100%,0%,0%,0%,
2017-18,Harbor Springs School District,District,24020,Teacher,87,59,27,1,86,1,0,68%,31%,99%,1%,1%,0%,
2017-18,Harper Creek Community Schools,District,13070,Teacher,159,137,22,0,159,0,0,86%,14%,100%,0%,0%,0%,
2017-18,"Harper Woods, The School District of the City of",District,82320,Teacher,118,8,101,9,109,9,0,7%,86%,92%,8%,8%,0%,
2017-18,Harrison Community Schools,District,18060,Teacher,83,11,68,2,79,4,2,13%,82%,95%,2%,5%,2%,
2017-18,Hart Public School District,District,64040,Teacher,86,16,70,0,86,0,0,19%,81%,100%,0%,0%,0%,
2017-18,Hartford Public Schools,District,80120,Teacher,90,20,69,1,89,1,0,22%,77%,99%,1%,1%,0%,
2017-18,Hartland Consolidated Schools,District,47060,Teacher,303,297,6,0,303,0,0,98%,2%,100%,0%,0%,0%,
2017-18,Haslett Public Schools,District,33060,Teacher,243,170,73,0,243,0,0,70%,30%,100%,0%,0%,0%,
2017-18,Hastings Area School District,District,08030,Teacher,164,23,140,1,163,1,0,14%,85%,99%,1%,1%,0%,
2017-18,"Hazel Park, School District of the City of",District,63130,Teacher,218,46,161,11,207,11,0,21%,74%,95%,5%,5%,0%,
2017-18,Hemlock Public School District,District,73210,Teacher,76,11,65,0,76,0,0,14%,86%,100%,0%,0%,0%,
2017-18,Henry Ford Academy,District,82926,Teacher,27,17,9,1,26,1,0,63%,33%,96%,4%,4%,0%,
2017-18,Henry Ford Academy: School for Creative Studies (PSAD),District,82703,Teacher,73,12,50,11,62,11,0,16%,68%,85%,15%,15%,0%,
2017-18,Hesperia Community Schools,District,62060,Teacher,69,26,43,0,69,0,0,38%,62%,100%,0%,0%,0%,
2017-18,Highland Park Public School Academy System,District,82749,Teacher,26,0,16,7,16,10,3,0%,62%,62%,27%,38%,12%,
2017-18,Highpoint Virtual Academy of Michigan,District,83900,Teacher,28,7,20,1,27,1,0,25%,71%,96%,4%,4%,0%,
2017-18,Hillman Community Schools,District,60020,Teacher,32,15,17,0,32,0,0,47%,53%,100%,0%,0%,0%,
2017-18,Hillsdale Community Schools,District,30020,Teacher,93,57,32,1,89,4,3,61%,34%,96%,1%,4%,3%,
2017-18,Hillsdale ISD  - District created from ISD,District,30000,Teacher,20,1,15,4,16,4,0,5%,75%,80%,20%,20%,0%,
2017-18,Hillsdale Preparatory School,District,30901,Teacher,10,10,0,0,10,0,0,100%,0%,100%,0%,0%,0%,
2017-18,Holland City School District,District,70020,Teacher,286,76,199,7,275,11,4,27%,70%,96%,2%,4%,1%,
2017-18,Holly Academy,District,63911,Teacher,43,34,9,0,43,0,0,79%,21%,100%,0%,0%,0%,
2017-18,Holly Area School District,District,63210,Teacher,196,55,138,3,193,3,0,28%,70%,98%,2%,2%,0%,
2017-18,Holt Public Schools,District,33070,Teacher,328,150,176,2,326,2,0,46%,54%,99%,1%,1%,0%,
2017-18,Holton Public Schools,District,61120,Teacher,55,18,37,0,55,0,0,33%,67%,100%,0%,0%,0%,
2017-18,Homer Community School District,District,13080,Teacher,74,44,30,0,74,0,0,59%,41%,100%,0%,0%,0%,
2017-18,Honey Creek Community School,District,81901,Teacher,19,14,4,1,18,1,0,74%,21%,95%,5%,5%,0%,
2017-18,Hope Academy,District,82942,Teacher,24,1,22,1,23,1,0,4%,92%,96%,4%,4%,0%,
2017-18,Hope Academy of West Michigan,District,41926,Teacher,31,26,4,0,30,1,1,84%,13%,97%,0%,3%,3%,
2017-18,Hope of Detroit Academy,District,82957,Teacher,51,3,44,4,47,4,0,6%,86%,92%,8%,8%,0%,
2017-18,Hopkins Public Schools,District,03070,Teacher,105,71,34,0,105,0,0,68%,32%,100%,0%,0%,0%,
2017-18,Houghton Lake Community Schools,District,72020,Teacher,113,11,97,5,108,5,0,10%,86%,96%,4%,4%,0%,
2017-18,Houghton-Portage Township School District,District,31110,Teacher,145,68,77,0,145,0,0,47%,53%,100%,0%,0%,0%,
2017-18,Howell Public Schools,District,47070,Teacher,394,217,160,15,377,17,2,55%,41%,96%,4%,4%,1%,
2017-18,Hudson Area Schools,District,46080,Teacher,70,12,58,0,70,0,0,17%,83%,100%,0%,0%,0%,
2017-18,Hudsonville Public School District,District,70190,Teacher,423,382,36,2,418,5,3,90%,9%,99%,0%,1%,1%,
2017-18,Huron Academy,District,50903,Teacher,48,35,13,0,48,0,0,73%,27%,100%,0%,0%,0%,
2017-18,Huron ISD  - District created from ISD,District,32000,Teacher,23,3,20,0,23,0,0,13%,87%,100%,0%,0%,0%,
2017-18,Huron School District,District,82340,Teacher,158,91,67,0,158,0,0,58%,42%,100%,0%,0%,0%,
2017-18,Huron Valley Schools,District,63220,Teacher,544,421,122,1,543,1,0,77%,22%,100%,0%,0%,0%,
2017-18,ICademy Global,District,70909,Teacher,14,8,6,0,14,0,0,57%,43%,100%,0%,0%,0%,
2017-18,Ida Public School District,District,58070,Teacher,85,72,13,0,85,0,0,85%,15%,100%,0%,0%,0%,
2017-18,Imlay City Community Schools,District,44060,Teacher,137,85,52,0,137,0,0,62%,38%,100%,0%,0%,0%,
2017-18,Ingham ISD  - District created from ISD,District,33000,Teacher,68,18,50,0,68,0,0,26%,74%,100%,0%,0%,0%,
2017-18,Inkster Preparatory Academy,District,82762,Teacher,9,3,5,1,8,1,0,33%,56%,89%,11%,11%,0%,
2017-18,Inland Lakes Schools,District,16050,Teacher,43,11,32,0,43,0,0,26%,74%,100%,0%,0%,0%,
2017-18,Innocademy,District,70908,Teacher,28,18,8,2,26,2,0,64%,29%,93%,7%,7%,0%,
2017-18,Innocademy Allegan Campus,District,03900,Teacher,11,6,5,0,11,0,0,55%,45%,100%,0%,0%,0%,
2017-18,Insight School of Michigan,District,23903,Teacher,37,11,24,2,35,2,0,30%,65%,95%,5%,5%,0%,
2017-18,International Academy of Flint,District,25905,Teacher,59,5,47,6,52,7,1,8%,80%,88%,10%,12%,2%,
2017-18,International Academy of Saginaw,District,73912,Teacher,17,4,11,2,15,2,0,24%,65%,88%,12%,12%,0%,
2017-18,Ionia ISD  - District created from ISD,District,34000,Teacher,39,12,25,2,37,2,0,31%,64%,95%,5%,5%,0%,
2017-18,Ionia Public Schools,District,34010,Teacher,176,39,137,0,176,0,0,22%,78%,100%,0%,0%,0%,
2017-18,Ionia Township S/D #2,District,34360,Teacher,2,1,1,0,2,0,0,50%,50%,100%,0%,0%,0%,
2017-18,Iosco RESA  - District created from ISD,District,35000,Teacher,20,0,19,1,19,1,0,0%,95%,95%,5%,5%,0%,
2017-18,Iron Mountain Public Schools,District,22010,Teacher,90,64,26,0,90,0,0,71%,29%,100%,0%,0%,0%,
2017-18,Ironwood Area Schools of Gogebic County,District,27020,Teacher,55,50,5,0,55,0,0,91%,9%,100%,0%,0%,0%,
2017-18,Ishpeming Public School District No. 1,District,52180,Teacher,68,32,36,0,68,0,0,47%,53%,100%,0%,0%,0%,
2017-18,Island City Academy,District,23901,Teacher,16,2,14,0,16,0,0,13%,88%,100%,0%,0%,0%,
2017-18,Ithaca Public Schools,District,29060,Teacher,76,59,17,0,76,0,0,78%,22%,100%,0%,0%,0%,
2017-18,Jackson ISD  - District created from ISD,District,38000,Teacher,91,67,22,2,89,2,0,74%,24%,98%,2%,2%,0%,
2017-18,Jackson Preparatory & Early College,District,38900,Teacher,21,8,12,0,20,1,1,38%,57%,95%,0%,5%,5%,
2017-18,Jackson Public Schools,District,38170,Teacher,348,171,172,3,343,5,2,49%,49%,99%,1%,1%,1%,
2017-18,Jalen Rose Leadership Academy,District,82728,Teacher,21,2,19,0,21,0,0,10%,90%,100%,0%,0%,0%,
2017-18,Jefferson International Academy,District,63933,Teacher,21,9,12,0,21,0,0,43%,57%,100%,0%,0%,0%,
2017-18,Jefferson Schools (Monroe),District,58080,Teacher,93,77,16,0,93,0,0,83%,17%,100%,0%,0%,0%,
2017-18,Jenison Public Schools,District,70175,Teacher,364,209,155,0,364,0,0,57%,43%,100%,0%,0%,0%,
2017-18,Johannesburg-Lewiston Area Schools,District,69030,Teacher,47,17,29,1,46,1,0,36%,62%,98%,2%,2%,0%,
2017-18,Jonesville Community Schools,District,30030,Teacher,93,25,67,1,92,1,0,27%,72%,99%,1%,1%,0%,
2017-18,Joseph K. Lumsden Bahweting Anishnabe Academy,District,17901,Teacher,44,35,9,0,44,0,0,80%,20%,100%,0%,0%,0%,
